,index,post_class,prob
42474,323,588,0.1
42494,464,588,0.1
42511,472,588,0.1
42534,81,588,0.1
42558,486,588,1.0
42645,916,588,0.1
42654,745,588,1.0
42730,741,588,1.0
42732,516,588,1.0
42843,487,630,0.1
43094,367,630,0.1
43114,90,630,0.1
43130,47,630,0.1
43140,375,630,0.1
43165,139,630,0.1
43179,348,630,0.1
43365,384,630,1.0
43366,363,630,0.1
43872,615,396,0.1
43892,348,396,0.1
43903,701,396,0.1
44556,47,580,0.1
44671,193,580,1.0
44706,91,580,0.1
44708,494,580,1.0
44777,885,580,0.1
44805,565,580,1.0
44834,644,580,0.1
44889,198,580,1.0
44901,690,580,1.0
45218,922,493,0.1
45295,599,493,0.1
45331,448,493,0.1
45357,568,493,0.1
45405,138,493,0.1
45459,743,493,0.1
45543,663,493,0.1
45548,668,493,0.1
45571,161,493,0.1
45876,623,645,0.1
45995,244,645,0.1
46040,455,645,0.1
46094,65,645,0.1
46242,141,645,0.1
46615,596,101,0.1
46644,922,101,0.1
46703,273,101,0.1
46740,68,101,0.1
46763,811,101,0.1
46772,464,101,0.1
46786,126,101,0.1
46923,916,101,0.1
46925,921,101,0.1
46998,629,101,1.0
47039,689,101,0.1
47370,422,213,0.1
47432,607,213,0.1
47450,838,213,0.1
47455,751,213,0.1
47601,783,213,0.1
47620,415,213,0.1
47639,451,213,0.1
48108,578,38,0.1
48167,340,38,0.1
48222,505,38,0.1
48342,885,38,0.1
48457,812,38,0.1
48728,623,64,0.1
48847,244,64,0.1
48892,455,64,0.1
48946,65,64,0.1
49094,141,64,0.1
49432,270,143,0.1
49554,18,143,0.1
49816,189,143,0.1
49839,612,143,1.0
50326,651,22,0.1
50338,468,22,0.1
50585,721,22,0.1
50902,380,279,0.1
51028,32,279,0.1
51580,623,659,0.1
51699,244,659,0.1
51744,455,659,0.1
51798,65,659,0.1
51946,141,659,0.1
52126,205,205,0.1
52410,251,205,0.1
52465,651,205,0.1
52487,568,205,0.1
52557,497,205,1.0
52584,833,205,1.0
52708,635,205,0.1
52917,399,201,0.1
53112,47,201,0.1
53159,751,201,0.1
53215,506,201,0.1
53245,571,201,0.1
53344,99,201,1.0
53433,274,201,0.1
53810,414,504,0.1
53845,756,504,0.1
53856,778,504,0.1
53973,556,504,1.0
54093,694,504,0.1
54246,185,603,0.1
54834,736,603,0.1
55294,764,94,0.1
55458,324,94,1.0
56115,25,609,0.1
56212,860,609,0.1
56658,378,208,0.1
56945,694,208,0.1
56984,169,208,0.1
57009,755,208,0.1
57834,41,564,0.1
58104,480,564,0.1
58109,354,564,0.1
59653,894,692,1.0
59801,192,692,0.1
60309,23,676,0.1
60598,705,676,0.1
61149,88,810,0.1
61303,229,810,0.1
61624,357,381,0.1
61660,871,381,0.1
61673,6,381,0.1
61683,321,381,0.1
61706,775,381,0.1
61760,591,381,1.0
61794,548,381,1.0
61796,473,381,0.1
61872,319,381,0.1
61877,429,381,0.1
61929,660,381,0.1
61994,744,381,0.1
62408,177,872,0.1
62607,915,872,0.1
63624,389,479,0.1
63791,90,479,0.1
63840,450,479,0.1
63857,892,479,0.1
63861,616,479,0.1
64003,315,479,0.1
64032,449,479,0.1
64597,464,433,0.1
64689,805,433,0.1
64748,916,433,0.1
65008,268,41,0.1
65253,756,41,0.1
65311,468,41,0.1
65455,906,41,0.1
65558,721,41,0.1
66197,794,268,0.1
66952,14,776,0.1
67446,328,26,0.1
67595,728,26,0.1
68005,596,16,0.1
68013,387,16,0.1
68077,871,16,0.1
68098,244,16,0.1
68167,581,16,0.1
68889,126,604,0.1
69494,641,774,0.1
69757,859,774,0.1
70197,93,119,0.1
70266,838,119,0.1
70324,817,119,1.0
70718,148,148,0.1
70900,420,148,0.1
70905,584,148,0.1
70970,450,148,0.1
70997,701,148,0.1
71098,331,148,1.0
71162,449,148,0.1
71259,734,148,0.1
71662,9,238,0.1
71680,276,238,0.1
71934,643,238,0.1
72390,177,349,0.1
72492,908,349,0.1
72525,678,349,0.1
72589,915,349,0.1
73021,15,612,0.1
73341,649,612,0.1
73418,502,612,0.1
73859,241,575,0.1
74237,46,46,0.1
74485,641,46,0.1
75227,9,467,0.1
75285,241,467,0.1
75899,684,457,0.1
75983,32,457,0.1
77610,199,515,0.1
77635,109,515,0.1
78102,139,731,0.1
78183,527,731,1.0
78807,177,142,0.1
78824,245,142,0.1
78864,862,142,0.1
79006,915,142,0.1
79456,420,431,0.1
79512,586,431,0.1
79792,231,431,0.1
79847,703,431,0.1
80208,171,616,0.1
80644,888,888,0.1
80868,922,888,0.1
80916,220,888,0.1
80918,653,888,0.1
80967,284,888,0.1
80983,74,888,0.1
81165,859,888,0.1
81269,230,888,0.1
81581,922,688,0.1
82448,506,144,0.1
83020,422,210,0.1
83112,616,210,0.1
83114,233,210,1.0
83251,783,210,0.1
83254,315,210,0.1
83522,739,898,0.1
84520,311,641,0.1
84522,775,641,0.1
84532,284,641,0.1
84653,805,641,0.1
85441,583,335,0.1
85467,190,335,0.1
86137,146,227,0.1
86249,696,227,1.0
86683,701,209,0.1
87597,660,595,0.1
87605,189,595,0.1
87662,744,595,0.1
87822,603,340,0.1
88062,244,340,0.1
88656,623,255,0.1
88731,680,255,0.1
88744,640,255,0.1
88760,407,255,0.1
88817,32,255,0.1
88842,2,255,0.1
89498,50,332,0.1
89674,158,332,0.1
89792,470,332,0.1
90493,708,186,0.1
91102,917,738,0.1
91570,357,844,0.1
91577,420,844,0.1
91687,576,844,0.1
91775,331,844,1.0
91898,643,844,0.1
92378,374,300,0.1
93274,362,729,0.1
93316,195,729,0.1
94449,641,540,0.1
94529,730,540,0.1
94687,885,540,0.1
94718,863,540,0.1
94772,181,540,0.1
95895,385,760,0.1
96026,388,760,1.0
96136,583,760,0.1
96213,274,760,0.1
96764,813,474,0.1
96893,606,474,0.1
96914,635,474,0.1
97293,301,835,0.1
97422,891,835,0.1
97439,124,835,0.1
97609,107,835,0.1
98052,224,735,0.1
98572,664,510,0.1
99052,261,510,0.1
99450,869,758,0.1
99470,244,758,0.1
100170,47,895,0.1
100348,353,895,1.0
100413,856,895,1.0
100470,624,895,0.1
100640,477,521,0.1
101013,110,521,0.1
101020,481,521,0.1
101780,808,10,1.0
101820,446,10,0.1
101896,624,10,0.1
102324,321,922,0.1
103056,452,527,0.1
103255,882,527,0.1
103724,667,262,0.1
103771,311,262,0.1
103813,468,262,0.1
103930,800,262,0.1
104060,721,262,0.1
104465,320,497,0.1
105185,607,102,1.0
106452,669,864,0.1
106684,499,864,1.0
106747,377,864,1.0
106891,163,864,1.0
107284,90,720,0.1
107833,89,614,0.1
108083,241,614,0.1
108629,69,826,0.1
108857,474,826,1.0
108988,178,826,0.1
109073,693,826,0.1
109173,560,901,0.1
110199,751,60,0.1
110826,766,327,0.1
111015,91,327,0.1
111143,644,327,0.1
111579,480,742,0.1
111617,887,742,0.1
112283,871,20,0.1
113334,322,799,0.1
113691,677,823,0.1
113720,385,823,0.1
114066,303,823,0.1
114672,376,838,0.1
114919,118,118,0.1
115151,273,118,0.1
115222,832,118,0.1
115305,678,118,0.1
115864,273,59,0.1
116591,714,687,0.1
117554,192,678,0.1
117592,675,678,0.1
118008,244,602,0.1
118673,852,787,0.1
118779,406,787,0.1
118830,523,787,0.1
119370,922,577,0.1
119400,194,577,0.1
119594,343,577,0.1
120180,340,841,0.1
120242,438,841,0.1
120374,368,841,0.1
121327,886,425,0.1
121537,814,425,0.1
121600,767,425,0.1
121898,147,425,0.1
122193,596,750,0.1
122307,452,750,0.1
122318,68,750,0.1
122358,122,750,0.1
122473,116,750,0.1
122607,762,750,0.1
122883,117,117,0.1
122961,301,117,0.1
123115,908,117,0.1
123764,39,825,0.1
123981,204,825,0.1
124398,152,17,0.1
124582,57,17,1.0
125432,169,589,0.1
125831,869,884,0.1
126130,612,884,1.0
126190,698,884,0.1
126487,316,422,0.1
127127,465,780,0.1
127241,814,780,0.1
127997,756,58,0.1
128008,778,58,0.1
128685,579,445,0.1
128805,193,445,1.0
128948,772,445,0.1
129037,693,445,0.1
129624,885,751,0.1
129692,145,751,0.1
129725,734,751,0.1
130265,554,256,0.1
132871,69,686,0.1
133252,643,686,0.1
133669,875,216,0.1
133675,868,216,0.1
133948,877,216,1.0
135164,323,225,0.1
135427,266,225,0.1
135825,6,324,0.1
135835,321,324,0.1
135912,591,324,1.0
135946,548,324,1.0
136505,218,719,0.1
136550,320,719,0.1
136553,756,719,0.1
136639,768,719,1.0
136646,80,719,0.1
137507,660,802,0.1
137567,274,802,0.1
137572,744,802,0.1
138937,649,15,0.1
139014,502,15,0.1
139197,878,821,0.1
139602,223,821,0.1
139731,226,821,0.1
140714,69,257,0.1
140790,194,257,0.1
140984,343,257,0.1
141046,384,257,1.0
141094,673,257,1.0
141455,846,136,0.1
141486,422,136,0.1
141514,180,136,0.1
141643,525,136,1.0
141689,608,136,0.1
141877,700,136,1.0
141879,237,136,1.0
142479,376,434,0.1
143052,5,391,0.1
143089,85,391,0.1
143121,275,391,0.1
143223,173,391,0.1
143612,922,596,0.1
143675,9,596,0.1
143708,68,596,0.1
144351,301,623,0.1
144480,891,623,0.1
144497,124,623,0.1
144626,67,623,0.1
144667,107,623,0.1
145057,584,253,0.1
145334,771,253,0.1
145823,224,840,0.1
147081,627,172,0.1
147508,134,172,1.0
148063,523,552,0.1
148482,664,848,0.1
148676,714,848,0.1
148893,850,848,0.1
149373,354,150,0.1
149542,76,150,1.0
150387,169,19,0.1
150765,218,855,0.1
150899,768,855,1.0
151485,194,597,0.1
151591,122,597,0.1
151651,490,597,0.1
151679,343,597,0.1
151706,116,597,0.1
151803,153,597,0.1
151840,762,597,0.1
152130,899,132,0.1
152202,641,132,0.1
152374,695,132,1.0
152995,730,145,0.1
153164,99,145,1.0
154351,869,337,0.1
154354,722,337,0.1
154439,1,337,1.0
154504,491,337,1.0
154534,350,337,1.0
154831,854,655,0.1
155097,599,655,0.1
155160,587,655,0.1
155983,158,35,0.1
155999,898,35,1.0
156101,470,35,0.1
156491,868,410,0.1
156593,454,410,0.1
156817,266,410,0.1
156837,217,410,1.0
157528,421,763,0.1
158032,59,105,0.1
158273,230,105,0.1
160033,684,296,0.1
160084,714,296,0.1
160301,850,296,0.1
160356,617,296,0.1
161076,302,517,0.1
161135,242,517,0.1
161551,730,441,0.1
162418,223,374,0.1
163521,623,533,0.1
163619,871,533,0.1
163634,18,533,0.1
164447,665,304,1.0
164661,274,304,0.1
165180,11,773,0.1
166458,194,127,0.1
166627,556,127,1.0
166652,343,127,0.1
167195,385,292,0.1
167503,212,292,0.1
167541,303,292,0.1
167543,707,292,0.1
170049,6,558,0.1
170385,219,558,0.1
171432,422,880,0.1
171442,218,880,0.1
172807,899,409,0.1
172926,276,409,0.1
174294,218,711,0.1
174428,768,711,1.0
175023,875,249,0.1
175029,868,249,0.1
175376,219,249,0.1
175748,47,97,0.1
177299,112,329,0.1
177327,815,329,0.1
177331,338,329,0.1
177798,899,741,0.1
178159,192,741,0.1
178214,280,741,1.0
178850,67,910,0.1
179465,494,545,1.0
179562,565,545,1.0
179658,690,545,1.0
180114,568,426,0.1
181504,544,724,0.1
181505,697,724,0.1
181615,652,724,0.1
183178,624,753,0.1
183554,420,290,0.1
183750,813,290,0.1
183752,331,290,1.0
183879,606,290,0.1
184309,6,919,0.1
185799,538,573,0.1
185952,906,573,0.1
186741,155,342,0.1
187170,504,170,0.1
187872,385,789,0.1
187925,233,789,1.0
188180,212,789,0.1
188218,303,789,0.1
188220,707,789,0.1
188604,714,843,0.1
190642,366,585,0.1
191261,63,509,0.1
191620,776,509,0.1
192050,69,672,0.1
192384,745,672,1.0
192903,764,42,0.1
193171,212,42,0.1
193211,707,42,0.1
193539,797,498,0.1
193582,782,498,0.1
194273,578,900,0.1
194332,340,900,0.1
194426,272,900,1.0
194526,368,900,0.1
195688,157,667,0.1
197209,406,786,0.1
198028,351,179,1.0
198178,280,179,1.0
199466,642,90,0.1
200290,624,785,0.1
200699,722,482,0.1
201670,393,7,0.1
201751,853,7,0.1
202309,806,135,0.1
203368,804,469,0.1
203524,680,469,0.1
203553,407,469,0.1
203814,769,469,0.1
204549,109,339,0.1
205130,554,447,0.1
205824,110,214,0.1
205831,481,214,0.1
205957,646,214,0.1
207764,846,131,0.1
207795,422,131,0.1
207952,525,131,1.0
208458,883,196,0.1
210110,485,628,1.0
211758,242,709,0.1
212042,846,180,0.1
212073,422,180,0.1
212230,525,180,1.0
212807,641,611,0.1
213754,223,670,0.1
213788,794,670,0.1
216274,270,100,0.1
216571,356,100,1.0
217077,301,86,0.1
217167,39,86,0.1
217357,395,86,0.1
218514,152,495,0.1
218698,57,495,1.0
220760,73,462,0.1
221316,316,566,0.1
221449,538,566,0.1
222873,23,167,0.1
224208,157,478,0.1
225993,853,574,0.1
226174,572,572,0.1
226401,276,572,0.1
227387,629,634,1.0
227717,596,918,0.1
228814,163,453,1.0
229299,114,168,1.0
229334,716,168,1.0
229986,892,624,0.1
230999,230,321,0.1
231689,280,106,1.0
232385,675,234,0.1
234265,374,508,0.1
234431,223,508,0.1
234930,385,622,0.1
235276,303,622,0.1
235960,266,267,0.1
237023,763,103,0.1
237304,95,103,1.0
239920,171,171,0.1
241349,6,492,0.1
241674,322,492,0.1
242279,906,619,0.1
242782,9,202,0.1
243099,749,202,0.1
245690,811,811,0.1
246255,596,50,0.1
246347,9,50,0.1
247732,684,52,0.1
248454,371,418,0.1
248501,177,418,0.1
249255,811,822,0.1
250260,242,53,0.1
251439,80,336,0.1
252772,756,691,0.1
254914,50,263,0.1
255148,870,263,0.1
255540,316,801,0.1
255941,711,801,1.0
256448,474,788,1.0
259181,9,68,0.1
259426,870,68,0.1
259885,385,71,0.1
260764,805,793,0.1
260938,858,793,1.0
262141,524,417,0.1
263420,93,526,0.1
263429,640,526,0.1
263579,574,526,1.0
263722,432,526,1.0
264116,357,27,0.1
264233,576,27,0.1
264941,811,535,0.1
266335,311,397,0.1
266494,800,397,0.1
267268,199,199,0.1
268026,302,235,0.1
270670,73,383,0.1
271324,452,30,0.1
271583,14,30,0.1
272000,220,481,0.1
272067,74,481,0.1
272266,646,481,0.1
272691,301,546,0.1
273730,302,790,0.1
274926,406,413,0.1
275821,555,370,0.1
276238,763,851,0.1
276933,511,36,0.1
277044,892,36,0.1
277107,80,36,0.1
277168,344,36,0.1
278419,653,847,0.1
278484,74,847,0.1
278585,608,847,0.1
279841,579,845,0.1
279901,32,845,0.1
280630,406,406,0.1
281334,448,761,0.1
281962,814,401,0.1
282025,767,401,0.1
282737,887,83,0.1
283643,99,294,1.0
284855,312,312,0.1
284902,39,312,0.1
285092,395,312,0.1
285544,868,759,0.1
285646,454,759,0.1
285729,637,759,0.1
286269,354,84,0.1
286438,76,84,1.0
286533,190,84,0.1
287109,571,752,0.1
287654,852,286,0.1
288526,894,277,1.0
289190,8,549,0.1
289434,727,549,0.1
289842,504,369,0.1
292006,887,553,0.1
292221,393,553,0.1
293366,93,93,0.1
294068,422,297,0.1
294299,783,297,0.1
295520,875,904,0.1
295647,193,904,1.0
296219,677,313,0.1
296342,499,313,1.0
296405,377,313,1.0
297716,68,547,0.1
298537,815,815,0.1
300790,877,28,1.0
301224,875,13,0.1
301230,868,13,0.1
302147,792,411,0.1
303521,491,496,1.0
303551,350,496,1.0
306371,847,528,0.1
308407,271,91,0.1
308637,658,91,0.1
309731,511,501,0.1
309842,892,501,0.1
309966,344,501,0.1
311903,218,542,0.1
312658,504,636,0.1
315499,385,114,0.1
318558,33,717,1.0
321208,273,557,0.1
323336,220,520,0.1
323338,653,520,0.1
324089,66,551,0.1
325073,261,92,0.1
325506,532,24,0.1
326260,538,310,0.1
328443,80,522,0.1
330602,571,140,0.1
331244,448,466,0.1
331928,450,314,0.1
334185,25,211,0.1
334282,860,211,0.1
334781,452,471,0.1
334980,882,471,0.1
335588,473,128,0.1
336996,82,529,0.1
338251,511,587,0.1
338362,892,587,0.1
338486,344,587,0.1
339289,436,123,0.1
341867,180,582,0.1
342230,700,582,1.0
342232,237,582,1.0
342741,25,62,0.1
342838,860,62,0.1
343188,270,536,0.1
343936,596,120,0.1
344061,68,120,0.1
347209,219,531,0.1
348631,711,252,1.0
349353,226,55,0.1
351941,581,539,0.1
353453,824,139,0.1
356212,8,784,0.1
356456,727,784,0.1
356947,499,115,1.0
357010,377,115,1.0
359983,109,56,0.1
363425,497,328,1.0
363452,833,328,1.0
364665,218,907,0.1
365741,853,137,0.1
366093,677,174,0.1
366829,220,110,0.1
366896,74,110,0.1
368600,502,156,0.1
372000,351,351,1.0
373287,775,352,0.1
374212,67,633,0.1
374826,25,166,0.1
374923,860,166,0.1
376809,579,360,0.1
377589,448,37,0.1
379749,400,361,0.1
380428,348,325,0.1
382712,88,849,0.1
388561,696,831,1.0
388932,220,248,0.1
388934,653,248,0.1
391209,317,317,0.1
391726,511,795,0.1
391928,486,795,1.0
392102,516,795,1.0
393288,8,12,0.1
393532,727,12,0.1
394056,110,879,0.1
394063,481,879,0.1
398409,798,54,0.1
400389,340,330,0.1
400583,368,330,0.1
401202,491,334,1.0
401232,350,334,1.0
402713,451,820,0.1
404890,189,48,0.1
406827,23,341,0.1
407582,59,343,0.1
408345,813,829,0.1
408474,606,829,0.1
408973,328,375,0.1
409122,728,375,0.1
410432,665,857,1.0
411375,711,423,1.0
413964,328,61,0.1
414113,728,61,0.1
417638,40,911,0.1
418053,270,437,0.1
418350,356,437,1.0
420619,765,912,1.0
421130,82,444,0.1
421850,81,221,0.1
425361,730,881,0.1
426017,354,244,0.1
426186,76,244,1.0
428236,493,920,0.1
428347,791,920,0.1
438987,228,392,0.1
439009,289,392,0.1
440389,77,866,0.1
443223,817,873,1.0
443935,111,874,0.1
444570,224,461,0.1
446293,421,133,0.1
446664,157,416,0.1
446667,194,416,0.1
446974,679,416,1.0
447460,427,598,0.1
447555,476,598,1.0
450470,223,158,0.1
452349,763,72,0.1
456744,328,197,0.1
456893,728,197,0.1
457404,224,781,0.1
458045,922,200,0.1
458874,39,903,0.1
459091,204,903,0.1
459544,714,671,0.1
459761,850,671,0.1
464043,856,681,1.0
464597,862,682,0.1
468414,812,704,0.1
471633,180,657,0.1
471680,66,657,0.1
471809,820,657,1.0
473104,139,654,0.1
475445,745,151,1.0
477472,112,618,0.1
477504,338,618,0.1
478101,271,621,0.1
478158,37,621,0.1
478268,305,621,0.1
479462,157,157,0.1
480453,393,160,0.1
486572,357,295,0.1
486820,319,295,0.1
486825,429,295,0.1
487313,90,176,0.1
488731,157,647,0.1
488734,194,647,0.1
489041,679,647,1.0
491821,435,567,0.1
492325,6,159,0.1
493022,667,282,0.1
493780,452,236,0.1
493979,882,236,0.1
495922,66,748,0.1
497490,637,287,0.1
499743,14,293,0.1
500839,420,762,0.1
501230,703,762,0.1
502384,581,299,0.1
505148,868,203,0.1
505250,454,203,0.1
507495,250,307,0.1
508872,815,155,0.1
510219,328,728,0.1
510368,728,728,0.1
512354,241,836,0.1
513325,283,283,0.1
518022,452,706,0.1
518612,899,298,0.1
519404,180,562,0.1
519451,66,562,0.1
519580,820,562,1.0
521196,705,215,0.1
522984,6,710,0.1
525093,301,702,0.1
525222,891,702,0.1
525239,124,702,0.1
525409,107,702,0.1
526743,158,470,0.1
526861,470,470,0.1
528816,571,265,0.1
531492,763,98,0.1
